Subject,Datafile,Label
Subject18,Subject18/Subject18_Aufnahme059.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme060.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme061.csv,sit
Subject18,Subject18/Subject18_Aufnahme062.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme063.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme064.csv,run
Subject18,Subject18/Subject18_Aufnahme065.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme066.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme067.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme068.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme069.csv,run
Subject18,Subject18/Subject18_Aufnahme070.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme071.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme072.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme073.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme074.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme075.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme076.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme077.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme078.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme079.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme080.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme081.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme082.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme083.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme084.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme085.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme086.csv,sit
Subject18,Subject18/Subject18_Aufnahme087.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme088.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme089.csv,run
Subject18,Subject18/Subject18_Aufnahme090.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme091.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme092.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme093.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme094.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme095.csv,stand
Subject18,Subject18/Subject18_Aufnahme096.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme097.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme098.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme099.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme100.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme101.csv,run
Subject18,Subject18/Subject18_Aufnahme102.csv,sit
Subject18,Subject18/Subject18_Aufnahme103.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme104.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme105.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme106.csv,stand
Subject18,Subject18/Subject18_Aufnahme107.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme108.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme109.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme110.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme111.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme112.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme113.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme114.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme115.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme116.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme117.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme118.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme119.csv,run
Subject18,Subject18/Subject18_Aufnahme120.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme121.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme122.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme123.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme124.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme125.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme126.csv,stand
Subject18,Subject18/Subject18_Aufnahme127.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme128.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme129.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme130.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme131.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme132.csv,sit
Subject18,Subject18/Subject18_Aufnahme133.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme134.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme135.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme136.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme137.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme138.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme139.csv,walk
Subject18,Subject18/Subject18_Aufnahme140.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme141.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme142.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme143.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme144.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme145.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme146.csv,sit
Subject18,Subject18/Subject18_Aufnahme147.csv,run
Subject18,Subject18/Subject18_Aufnahme148.csv,walk
Subject18,Subject18/Subject18_Aufnahme149.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme150.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme151.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme152.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme153.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme154.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme155.csv,stand
Subject18,Subject18/Subject18_Aufnahme156.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme157.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme158.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme159.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme160.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme161.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme162.csv,stand
Subject18,Subject18/Subject18_Aufnahme163.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme164.csv,sit
Subject18,Subject18/Subject18_Aufnahme165.csv,sit
Subject18,Subject18/Subject18_Aufnahme166.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme167.csv,walk
Subject18,Subject18/Subject18_Aufnahme168.csv,sit
Subject18,Subject18/Subject18_Aufnahme169.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme170.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme171.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme172.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme173.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme174.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme175.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme176.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme177.csv,sit
Subject18,Subject18/Subject18_Aufnahme178.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme179.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme180.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme181.csv,sit
Subject18,Subject18/Subject18_Aufnahme182.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme183.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme184.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme185.csv,run
Subject18,Subject18/Subject18_Aufnahme186.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme187.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme188.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme189.csv,stand
Subject18,Subject18/Subject18_Aufnahme190.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme191.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme192.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme193.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme194.csv,run
Subject18,Subject18/Subject18_Aufnahme195.csv,stand
Subject18,Subject18/Subject18_Aufnahme196.csv,run
Subject18,Subject18/Subject18_Aufnahme197.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme198.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme199.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme200.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme201.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme202.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme203.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme204.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme205.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme206.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme207.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme208.csv,stand
Subject18,Subject18/Subject18_Aufnahme209.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme210.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme211.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme212.csv,run
Subject18,Subject18/Subject18_Aufnahme213.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme214.csv,sit
Subject18,Subject18/Subject18_Aufnahme215.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme216.csv,stand
Subject18,Subject18/Subject18_Aufnahme217.csv,sit
Subject18,Subject18/Subject18_Aufnahme218.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme219.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme220.csv,run
Subject18,Subject18/Subject18_Aufnahme221.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme222.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme223.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme224.csv,sit
Subject18,Subject18/Subject18_Aufnahme225.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme226.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme227.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme228.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme229.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme230.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme231.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme232.csv,run
Subject18,Subject18/Subject18_Aufnahme233.csv,walk
Subject18,Subject18/Subject18_Aufnahme234.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme235.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme236.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme237.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme238.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme239.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme240.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme241.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme242.csv,walk
Subject18,Subject18/Subject18_Aufnahme243.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme244.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme245.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme246.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme247.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme248.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme249.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme250.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme251.csv,walk
Subject18,Subject18/Subject18_Aufnahme252.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme253.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme254.csv,walk
Subject18,Subject18/Subject18_Aufnahme255.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme256.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme257.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme258.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme259.csv,sit
Subject18,Subject18/Subject18_Aufnahme260.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme261.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme262.csv,walk
Subject18,Subject18/Subject18_Aufnahme263.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme264.csv,stand
Subject18,Subject18/Subject18_Aufnahme265.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme266.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme267.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme268.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme269.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme270.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme271.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme272.csv,walk
Subject18,Subject18/Subject18_Aufnahme273.csv,run
Subject18,Subject18/Subject18_Aufnahme274.csv,stand
Subject18,Subject18/Subject18_Aufnahme275.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme276.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme277.csv,run
Subject18,Subject18/Subject18_Aufnahme278.csv,run
Subject18,Subject18/Subject18_Aufnahme279.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme280.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme281.csv,stand
Subject18,Subject18/Subject18_Aufnahme282.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme283.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme284.csv,sit
Subject18,Subject18/Subject18_Aufnahme285.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme286.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme287.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme288.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme289.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme290.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme291.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme292.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme293.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme294.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme295.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme296.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme297.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme298.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme299.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme300.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme301.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme302.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme303.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme304.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme305.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme306.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme307.csv,walk
Subject18,Subject18/Subject18_Aufnahme308.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme309.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme310.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme311.csv,stand
Subject18,Subject18/Subject18_Aufnahme312.csv,stand
Subject18,Subject18/Subject18_Aufnahme313.csv,walk
Subject18,Subject18/Subject18_Aufnahme314.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme315.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme316.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme317.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme318.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme319.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme320.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme321.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme322.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme323.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme324.csv,run
Subject18,Subject18/Subject18_Aufnahme325.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme326.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme327.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme328.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme329.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme330.csv,walk
Subject18,Subject18/Subject18_Aufnahme331.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme332.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme333.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme334.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme335.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme336.csv,stand
Subject18,Subject18/Subject18_Aufnahme337.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme338.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme339.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme340.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme341.csv,lateral-shuffle-right
Subject18,Subject18/Subject18_Aufnahme342.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme343.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme344.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme345.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme346.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme347.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme348.csv,stand
Subject18,Subject18/Subject18_Aufnahme349.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme350.csv,sit
Subject18,Subject18/Subject18_Aufnahme351.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme352.csv,walk
Subject18,Subject18/Subject18_Aufnahme353.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme354.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme355.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme356.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme357.csv,run
Subject18,Subject18/Subject18_Aufnahme358.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme359.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme360.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme361.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme362.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme363.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme364.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme365.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme366.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme367.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme368.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme369.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme370.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme371.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme372.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme373.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme374.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme375.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme376.csv,run
Subject18,Subject18/Subject18_Aufnahme377.csv,sit
Subject18,Subject18/Subject18_Aufnahme378.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme379.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme380.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme381.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme382.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme383.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme384.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme385.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme386.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme387.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme388.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme389.csv,v-cut-left-Lfirst
Subject18,Subject18/Subject18_Aufnahme390.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme391.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme392.csv,walk
Subject18,Subject18/Subject18_Aufnahme393.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme394.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme395.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme396.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme397.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme398.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme399.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme400.csv,curve-right-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme401.csv,stand
Subject18,Subject18/Subject18_Aufnahme402.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme403.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme404.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme405.csv,curve-right-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme406.csv,stand-to-sit
Subject18,Subject18/Subject18_Aufnahme407.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme408.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme409.csv,run
Subject18,Subject18/Subject18_Aufnahme410.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme411.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme412.csv,walk
Subject18,Subject18/Subject18_Aufnahme413.csv,curve-left-spin-Rfirst
Subject18,Subject18/Subject18_Aufnahme414.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme415.csv,sit-to-stand
Subject18,Subject18/Subject18_Aufnahme416.csv,stand
Subject18,Subject18/Subject18_Aufnahme417.csv,walk
Subject18,Subject18/Subject18_Aufnahme418.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme419.csv,curve-left-spin-Lfirst
Subject18,Subject18/Subject18_Aufnahme420.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme421.csv,jump-one-leg
Subject18,Subject18/Subject18_Aufnahme422.csv,sit
Subject18,Subject18/Subject18_Aufnahme423.csv,v-cut-right-Rfirst
Subject18,Subject18/Subject18_Aufnahme424.csv,v-cut-left-Rfirst
Subject18,Subject18/Subject18_Aufnahme425.csv,curve-right-step
Subject18,Subject18/Subject18_Aufnahme426.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme427.csv,walk
Subject18,Subject18/Subject18_Aufnahme428.csv,curve-left-step
Subject18,Subject18/Subject18_Aufnahme429.csv,jump-two-leg
Subject18,Subject18/Subject18_Aufnahme430.csv,walk
Subject18,Subject18/Subject18_Aufnahme431.csv,lateral-shuffle-left
Subject18,Subject18/Subject18_Aufnahme432.csv,stair-up
Subject18,Subject18/Subject18_Aufnahme433.csv,stair-down
Subject18,Subject18/Subject18_Aufnahme434.csv,v-cut-right-Lfirst
Subject18,Subject18/Subject18_Aufnahme435.csv,curve-left-step
Subject19,Subject19/Subject19_Aufnahme000.csv,curve-left-spin-Rfirst
Subject19,Subject19/Subject19_Aufnahme001.csv,jump-one-leg
Subject19,Subject19/Subject19_Aufnahme002.csv,stand-to-sit
Subject19,Subject19/Subject19_Aufnahme003.csv,curve-right-spin-Rfirst
Subject19,Subject19/Subject19_Aufnahme004.csv,stair-down
Subject19,Subject19/Subject19_Aufnahme005.csv,curve-left-spin-Rfirst
Subject19,Subject19/Subject19_Aufnahme006.csv,jump-two-leg
Subject19,Subject19/Subject19_Aufnahme007.csv,curve-right-step
Subject19,Subject19/Subject19_Aufnahme008.csv,v-cut-right-Lfirst
Subject19,Subject19/Subject19_Aufnahme009.csv,stand-to-sit
Subject19,Subject19/Subject19_Aufnahme010.csv,lateral-shuffle-left
Subject19,Subject19/Subject19_Aufnahme011.csv,curve-left-spin-Lfirst
Subject19,Subject19/Subject19_Aufnahme012.csv,v-cut-right-Lfirst
Subject19,Subject19/Subject19_Aufnahme013.csv,jump-one-leg
Subject19,Subject19/Subject19_Aufnahme014.csv,lateral-shuffle-left
Subject19,Subject19/Subject19_Aufnahme015.csv,stand
Subject19,Subject19/Subject19_Aufnahme016.csv,v-cut-right-Lfirst
Subject19,Subject19/Subject19_Aufnahme017.csv,lateral-shuffle-right
Subject19,Subject19/Subject19_Aufnahme018.csv,stair-down
Subject19,Subject19/Subject19_Aufnahme019.csv,curve-left-step
Subject19,Subject19/Subject19_Aufnahme020.csv,v-cut-right-Lfirst
Subject19,Subject19/Subject19_Aufnahme021.csv,v-cut-right-Rfirst
